callsign,actype,adep,ades,eobt,rfl,dep_rwy,arr_rwy,sid,star,approach,route
AIQ3351,A320,VTUD,VTBD,2025-12-23T12:40:00Z,300,RW12,RW21R,ANPU1B,ENDU3A,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
AIQ3557,A320,VTCN,VTBD,2025-12-23T12:40:00Z,330,RW02,RW21R,OMNI,NAKO3A,R21R,W29 PSL Y28 BLAFF DCT NAKON
AXM889,A320,VTBD,WMKK,2025-12-23T12:40:00Z,350,RW21L,,KIGO3C,,,KIGOB Y11 PASVA
BKP166,A319,VTSM,VTBS,2025-12-23T12:40:00Z,320,RW35,RW01,OLBA1B,LEBI1D,R01,OLBAG Y17 DONSI M769 LEBIM
BKP279,A319,VTBS,VTSP,2025-12-23T12:40:00Z,360,RW02R,RW09,VANK1H,SAVS1C,,VANKO Y8 SAVSA
CSC3929,A21N,ZUTF,VTSP,2025-12-23T12:40:00Z,320,,RW09,,IGEV1C,,VTN R470 ELNET
HKE755,A21N,VTCC,VHHH,2025-12-23T12:40:00Z,370,RW36,,MONL2C,,,MONLO W12 NAN R215 TOMIP
TLM544,B738,VTBD,VTCT,2025-12-23T12:40:00Z,360,RW21L,RW03,UGUV3C,,R03,UGUVO Y27 IKISU W22 BENVI
TLM762,B739,VTBD,VTSP,2025-12-23T12:40:00Z,340,RW21L,RW09,SABI3C,SAVS1C,,SABIS Y8 SAVSA
TLM8823,B738,ZGDY,VTBD,2025-12-23T12:40:00Z,360,,RW21R,,NAKO3A,R21R,VTN CMP W21 NOBER
AIQ1039,A320,VLLB,VTBD,2025-12-23T12:45:00Z,380,,RW21R,,NAKO3A,R21R,VTN R474 CMP W21 NOBER
AIQ3118,A320,VTBD,VTSS,2025-12-23T12:45:00Z,350,RW21L,RW26,KASN3C,OBLE1A,R26,KASNI M757 OBLEX
AIQ3216,A21N,VTSG,VTBD,2025-12-23T12:45:00Z,370,RW14,RW21R,OSPE1G,SABA3A,R21R,OSPEX Y99 HOTEL DCT SABAI
AIQ639,A320,VVDN,VTBD,2025-12-23T12:45:00Z,320,,RW21R,,ENDU3A,R21R,BUTRA A1 UBL Y20 UBLOD
AIQ658,A320,VTBD,VVTS,2025-12-23T12:45:00Z,330,RW21L,,GORS3C,,,GORSI N506 BOKAK
BKP193,AT76,VTBS,VTSM,2025-12-23T12:45:00Z,310,RW02R,RW17,KASN1H,,R17,KASNI M757 MABKO W33 SMU
BKP258,AT76,VTSP,VTSM,2025-12-23T12:45:00Z,150,RW09,RW17,EMRI1A,,R17,EMRIT Y99 AKVUG Y93 SMU
EVA205,B78X,RCTP,VTBS,2025-12-23T12:45:00Z,380,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
HKE713,A21N,VTBS,VHHH,2025-12-23T12:45:00Z,370,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
TGW649,E290,VTSM,WSSS,2025-12-23T12:45:00Z,390,RW35,,RUMV1B,,,RUMVA Y95 IKOGA Y24 PASVA
THA046,A21N,VTBS,VTUK,2025-12-23T12:45:00Z,250,RW02R,RW03,SELK1H,,R03,SELKA Y14 KRT Y23 KKN Y23/Y22
THA921,B77W,EDDF,VTBS,2025-12-23T12:45:00Z,350,,RW01,,WILA1D,R01,BETNO P646 TARED
AIQ3210,A320,VTCT,VTBD,2025-12-23T12:50:00Z,370,RW21,RW21R,DUBE1B,NAKO3A,R21R,DUBEN Y28 BLAFF DCT NAKON
AIQ3227,A320,VTBD,VTSG,2025-12-23T12:50:00Z,360,RW21L,RW32,SABI3C,NULM1E,R32,SABIS Y8 SAPUD W32 NULMA
AIQ3257,A21N,VTUK,VTBD,2025-12-23T12:50:00Z,240,RW21,RW21R,EMRU1B,ENDU3A,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
AIQ3307,A320,VTPP,VTBD,2025-12-23T12:50:00Z,230,RW32,RW21R,PEBL1B,NAKO3A,R21R,PEBLI Y28 BLAFF DCT NAKON
AIQ350,A320,WSSS,VTBD,2025-12-23T12:50:00Z,360,,RW21R,,SEHN3A,R21R,ABTOK M644 ALUMO Y12 ALEMI
BKP278,A320,VTSP,VTBS,2025-12-23T12:50:00Z,370,RW09,RW01,EMRI1A,LEBI1D,R01,EMRIT Y99 NONEL Y98 LEBIM
BKP935,A319,VTBS,VDTI,2025-12-23T12:50:00Z,170,RW02R,,GOME1S,,,GOMES N506 BOKAK
NOK328,B738,VTBD,VTUU,2025-12-23T12:50:00Z,330,RW21L,RW05,ROBK3C,VENP1C,R05,ROBKA A1
THA951,B77W,EKCH,VTBS,2025-12-23T12:50:00Z,370,,RW01,,WILA1D,R01,BETNO P646 TARED
TVJ215,B38M,VTUK,VTBS,2025-12-23T12:50:00Z,260,RW21,RW01,EMRU1B,EAST1D,R01,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT EASTE
UAE370,B77W,VTBS,VDSA,2025-12-23T12:50:00Z,290,RW02R,,GOME1S,,,GOMES N506 BOKAK
AIQ3031,A320,VTBD,VTSP,2025-12-23T12:55:00Z,340,RW21L,RW09,SABI3C,SAVS1C,,SABIS Y8 SAVSA
AIQ3109,A320,VTSS,VTBD,2025-12-23T12:55:00Z,380,RW26,RW21R,DAND1C,SABA3A,R21R,DANDO M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
CSH840,B38M,VTBS,ZSPD,2025-12-23T12:55:00Z,350,RW02R,,SELK1H,,,SELKA A1 SANOT Y15 GUROK A202 SAV
TGW629,E290,VTSP,WSSS,2025-12-23T12:55:00Z,350,RW09,,EPGO1A,,,EPGOT W14 HTY A334 PASVA
TVJ2305,B38M,VTSP,VTBS,2025-12-23T12:55:00Z,330,RW09,RW01,EMRI1A,LEBI1D,R01,EMRIT Y99 NONEL Y98 LEBIM
TVJ723,B38M,VDTI,VTBS,2025-12-23T12:55:00Z,320,,RW01,,TUMG1D,R01,VAPVU P629 NUGPA
VJC1962,A321,VTBS,VVDN,2025-12-23T12:55:00Z,330,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
AET03,A320,VTUD,VTBD,2025-12-23T13:00:00Z,220,RW12,RW21R,ANPU1B,ENDU3A,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
AIQ3010,A320,VTSP,VTBD,2025-12-23T13:00:00Z,390,RW09,RW21R,IGEV1A,SABA3A,R21R,IGEVI Y5 EGUBO Y99 HOTEL DCT SABAI
AIQ3027,A320,VTBD,VTSP,2025-12-23T13:00:00Z,360,RW21L,RW09,SABI3C,SAVS1C,,SABIS Y8 SAVSA
AIQ3234,A20N,VTSB,VTBD,2025-12-23T13:00:00Z,350,RW04,RW21R,NIXE1D,SABA3A,R21R,NIXET Y99 HOTEL DCT SABAI
AIQ4353,A320,VTUD,VTBS,2025-12-23T13:00:00Z,300,RW12,RW01,ANPU1B,EAST1D,R01,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT EASTE
AZV2948,A320,VTSP,UNAA,2025-12-23T13:00:00Z,330,RW09,,EMRI1A,,,EMRIT Y99 BKK Y27 IKISU W22 CTR A581 PONUK
DKH1357,A320,ZSPD,VTBS,2025-12-23T13:00:00Z,300,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
SIA713,B78X,VTBS,WSSS,2025-12-23T13:00:00Z,390,RW02R,,BUT1H,,,BUT Y11 PASVA
THA315,A333,VTBS,VIDP,2025-12-23T13:00:00Z,380,RW02R,,TARE1H,,,TARED P646 BETNO
THA410,A359,WSSS,VTBS,2025-12-23T13:00:00Z,380,,RW01,,TUMG1D,R01,ABTOK M644 ALUMO Y12 ALEMI
TVJ3680,B38M,VTBS,ZUTF,2025-12-23T13:00:00Z,330,RW02R,,UGUV1H,,,UGUVO Y27 IBUBU W25 NAN R215 TOMIP
TVJ570,B38M,VTBS,RCTP,2025-12-23T13:00:00Z,330,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
UAE385,A388,VHHH,VTBS,2025-12-23T13:00:00Z,380,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
AIQ618,A320,VTBD,VDSA,2025-12-23T13:05:00Z,370,RW21L,,GORS3C,,,GORSI N506 GOMES B204 AGEDO
CDG4079,B738,ZSQD,VTBS,2025-12-23T13:05:00Z,360,,RW01,,NORT1D,R01,VTN R470 UDN W21 NOBER
CES9621,B738,ZPPP,VTBS,2025-12-23T13:05:00Z,340,,RW01,,NORT1D,R01,VTN R470 UDN W21 NOBER
CSH849,B38M,ZSPD,VTBS,2025-12-23T13:05:00Z,340,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
KLM841,B77W,EHAM,VTBS,2025-12-23T13:05:00Z,390,,RW01,,WILA1D,R01,BETNO P646 TARED
MAS781,B38M,VTBS,WMKK,2025-12-23T13:05:00Z,390,RW02R,,KASN1H,,,KASNI M757 KARMI
OMA816,B789,VTBS,OOMS,2025-12-23T13:05:00Z,320,RW02R,,PAST1H,,,PASTO L301 TANEK
TLM724,B738,VTBD,VTSS,2025-12-23T13:05:00Z,350,RW21L,RW26,KASN3C,OBLE1A,R26,KASNI M757 OBLEX
VJC806,A320,VTBS,VVTS,2025-12-23T13:05:00Z,350,RW02R,,GOME1S,,,GOMES N506 BOKAK
AIQ140,A20N,VTBD,VCBI,2025-12-23T13:10:00Z,320,RW21L,,PAST3C,,,PASTO L301 TANEK
AIQ3246,A320,VTST,VTBD,2025-12-23T13:10:00Z,370,RW08,RW21R,,SABA3A,R21R,TRN W24 BITEN Y99 HOTEL DCT SABAI
AIQ3395,A20N,VTUW,VTBD,2025-12-23T13:10:00Z,360,RW15,RW21R,OMNI,ENDU3A,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
AIQ3440,A21N,VTCC,VTBD,2025-12-23T13:10:00Z,350,RW36,RW21R,PANT2C,NAKO3A,R21R,PANTA Y7 BLAFF DCT NAKON
AIQ4419,A320,VTBS,VTSP,2025-12-23T13:10:00Z,340,RW02R,RW09,VANK1H,SAVS1C,,VANKO Y8 SAVSA
SBI6262,B738,VTBS,UHWW,2025-12-23T13:10:00Z,350,RW02R,,NOBE1S,,,NOBER W21 UDN R470 VTN
THA557,A320,VVTS,VTBS,2025-12-23T13:10:00Z,360,,RW01,,TUMG1D,R01,VAPVU P629 NUGPA
TVJ750,B38M,VTBS,VAAH,2025-12-23T13:10:00Z,320,RW02R,,PAST1H,,,PASTO L301 TANEK
MMA372,A320,VYYY,VTBS,2025-12-23T13:15:00Z,330,,RW01,,WILA1D,R01,BETNO G463 TARED
MXD523,B738,VTBD,WMKK,2025-12-23T13:15:00Z,290,RW21L,,KIGO3C,,,KIGOB Y11 PASVA
SIA739,B38M,VTSP,WSSS,2025-12-23T13:15:00Z,350,RW09,,EPGO1A,,,EPGOT W14 HTY A334 PASVA
TGW617,E290,VTBS,WSSS,2025-12-23T13:15:00Z,410,RW02R,,BUT1H,,,BUT Y11 PASVA
THA574,A320,VTBS,VLVT,2025-12-23T13:15:00Z,290,RW02R,,NOBE1S,,,NOBER W21 UDN R470 VTN
AIQ3427,A21N,VTBD,VTCC,2025-12-23T13:20:00Z,340,RW21L,RW36,OLVU3C,MARN2A,R36,OLVUK Y26 MARNI
BKP188,AT76,VTSM,VTBS,2025-12-23T13:20:00Z,320,RW35,RW01,OLBA1B,LEBI1D,R01,OLBAG Y17 DONSI M769 LEBIM
SAS975,A320,EKCH,VTBS,2025-12-23T13:20:00Z,410,,RW01,,WILA1D,R01,BETNO P646 TARED
TGW653,A20N,VTSP,WSSS,2025-12-23T13:20:00Z,350,RW09,,EPGO1A,,,EPGOT W14 HTY A334 PASVA
THA250,A320,VTSG,VTBS,2025-12-23T13:20:00Z,370,RW14,RW01,OSPE1G,LEBI1D,R01,OSPEX Y99 NONEL Y98 LEBIM
TLM395,B738,RCTP,VTBD,2025-12-23T13:20:00Z,340,,RW21R,,ENDU3A,R21R,BUTRA A1 UBL Y20 UBLOD
TOM086,A320,EGKK,VTSP,2025-12-23T13:20:00Z,390,,RW09,,SATV1C,,TAVUN L759 SATVA
TVJ3524,B38M,VTBS,ZSPD,2025-12-23T13:20:00Z,370,RW02R,,SELK1H,,,SELKA A1 SANOT Y15 GUROK A202 SAV
MXD543,B738,VTSP,WMKK,2025-12-23T13:25:00Z,270,RW09,,REBE1A,,,REBED B579 DALAN
THA565,A320,VVNB,VTBS,2025-12-23T13:25:00Z,380,,RW01,,NORT1D,R01,VTN R470 UDN W21 NOBER
AIQ3415,A320,VTCC,VTBD,2025-12-23T13:30:00Z,370,RW36,RW21R,PANT2C,NAKO3A,R21R,PANTA Y7 BLAFF DCT NAKON
AIQ4409,A320,VTSG,VTBS,2025-12-23T13:30:00Z,370,RW14,RW01,OSPE1G,LEBI1D,R01,OSPEX Y99 NONEL Y98 LEBIM
BKP178,A319,VTSM,VTBS,2025-12-23T13:30:00Z,320,RW35,RW01,OLBA1B,LEBI1D,R01,OLBAG Y17 DONSI M769 LEBIM
CSZ308,A20N,VTBS,ZGSZ,2025-12-23T13:30:00Z,330,RW02R,,SELK1H,,,SELKA A1 SANOT Y15 GUROK A202 SAV
DQA2343,A320,VTBS,VRMM,2025-12-23T13:30:00Z,360,RW02R,,TARE1H,,,TARED P646 BETNO
LKY04,C130,VTBD,VTUW,2025-12-23T13:30:00Z,210,RW21L,RW15,ROBK3C,,R15,ROBKA A1 SELKA Y14 KRT Y23 KKN Y23/Y22
QTR829,A359,VTBS,OTHH,2025-12-23T13:30:00Z,300,RW02R,,PAST1H,,,PASTO L301 TANEK
QTR847,B788,VTSP,OTHH,2025-12-23T13:30:00Z,340,RW09,,UBNE1A,,,UBNEN L645 SAPAM
THA462,A320,YMML,VTBS,2025-12-23T13:30:00Z,400,,RW01,,TUMG1D,R01,TIDAR M904 TONIK M644 ALUMO Y12 ALEMI
THA901,A359,LTFM,VTBS,2025-12-23T13:30:00Z,410,,RW01,,WILA1D,R01,LUDVI L507 IGONI
TLM105,B739,WSSS,VTBD,2025-12-23T13:30:00Z,360,,RW21R,,SEHN3A,R21R,ABTOK M644 ALUMO Y12 ALEMI
AIC2377,A20N,VTSP,VIDP,2025-12-23T13:31:00Z,280,RW09,,SATV1A,,,SATVA L759 TAVUN
AIQ170,A20N,VTBD,VOCI,2025-12-23T13:35:00Z,340,RW21L,,PAST3C,,,PASTO L301 TANEK
BKP298,AT76,VTSP,VTSS,2025-12-23T13:35:00Z,150,RW09,RW26,EPGO1A,PADP1A,R26,EPGOT W14 PADPA
KNA8368,A320,VTBS,ZPPP,2025-12-23T13:35:00Z,310,RW02R,,UGUV1H,,,UGUVO Y27 IKISU W22 CTR A581 PONUK
OMS465,A21N,OOMS,VTBS,2025-12-23T13:35:00Z,370,,RW01,,WILA1D,R01,PUMOR L877 MIGAR L524 IBETO
TLM617,B738,VTUD,VTBD,2025-12-23T13:35:00Z,300,RW12,RW21R,ANPU1B,ENDU3A,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
TLM717,B739,VTSS,VTBD,2025-12-23T13:35:00Z,320,RW26,RW21R,DAND1C,SABA3A,R21R,DANDO M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
TVJ2106,A321,VTBS,VTCC,2025-12-23T13:35:00Z,340,RW02R,RW36,OLVU1H,MARN2A,R36,OLVUK Y26 MARNI
ETD407,A35K,VTBS,OMAA,2025-12-23T13:40:00Z,280,RW02R,,PAST1H,,,PASTO L301 TANEK
KQA887,B788,ZGGG,VTBS,2025-12-23T13:40:00Z,400,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
THA268,A320,VTSS,VTBS,2025-12-23T13:40:00Z,360,RW26,RW01,DAND1C,LEBI1D,R01,DANDO M769 LEBIM
AIQ4096,A320,VTBS,VTCC,2025-12-23T13:45:00Z,320,RW02R,RW36,OLVU1H,MARN2A,R36,OLVUK Y26 MARNI
AXM8568,A321,VTSP,WMKK,2025-12-23T13:45:00Z,370,RW09,,REBE1A,,,REBED B579 DALAN
BKP172,A319,VTSM,VTBS,2025-12-23T13:45:00Z,180,RW35,RW01,OLBA1B,LEBI1D,R01,OLBAG Y17 DONSI M769 LEBIM
BKP908,AT76,VDSA,VTBS,2025-12-23T13:45:00Z,180,,RW01,,TUMG1D,R01,BOKAK B205 OLDIR P629 NUGPA
JYH1229,B738,ZSQZ,VTBS,2025-12-23T13:45:00Z,340,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
LAO446,AJ27,VTBS,VLVT,2025-12-23T13:45:00Z,310,RW02R,,NOBE1S,,,NOBER W21 UDN R470 VTN
MMA351,A320,VTBS,VYYY,2025-12-23T13:45:00Z,340,RW02R,,NUNL1S,,,NUNLI L507 LUDVI
NOK140,B738,VTBD,VTCC,2025-12-23T13:45:00Z,320,RW21L,RW36,OLVU3C,MARN2A,R36,OLVUK Y26 MARNI
TLM926,B738,VTBD,ZSPD,2025-12-23T13:45:00Z,350,RW21L,,NOBE4C,,,NOBER W21 CMP R474 VTN
AIQ3013,A320,VTBD,VTSP,2025-12-23T13:50:00Z,360,RW21L,RW09,SABI3C,SAVS1C,,SABIS Y8 SAVSA
AIQ3372,A320,VTBD,VTUU,2025-12-23T13:50:00Z,330,RW21L,RW05,ROBK3C,VENP1C,R05,ROBKA A1
CEB874,A21N,RPLL,VTCC,2025-12-23T13:50:00Z,320,,RW36,,MONL2A,R36,VTN R207 MONLO
CSC3937,A21N,ZUTF,VTBS,2025-12-23T13:50:00Z,320,,RW01,,NORT1D,R01,VTN R474 CMP W21 NOBER
ETH629,B77L,WIII,VTBS,2025-12-23T13:50:00Z,400,,RW01,,TUMG1D,R01,ABTOK M644 ALUMO Y12 ALEMI
MMA353,B734,VTBS,VYYY,2025-12-23T13:50:00Z,300,RW02R,,NUNL1S,,,NUNLI L507 LUDVI
VTKOL,A320,VTSP,VECC,2025-12-23T13:50:00Z,360,RW09,,SATV1A,,,SATVA L759 TAVUN
AIQ4102,A320,VTBS,VTCC,2025-12-23T13:55:00Z,340,RW02R,RW36,OLVU1H,MARN2A,R36,OLVUK Y26 MARNI
AWQ258,A320,WIII,VTBD,2025-12-23T13:55:00Z,360,,RW21R,,SEHN3A,R21R,ABTOK M644 RYN
BKP263,A319,VTBS,VTSG,2025-12-23T13:55:00Z,380,RW02R,RW32,VANK1H,NULM1E,R32,VANKO Y8 SAPUD W32 NULMA
CCA805,B38M,ZSPD,VTBS,2025-12-23T13:55:00Z,340,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
CFG2368,A339,EDDF,VTSP,2025-12-23T13:55:00Z,410,,RW09,,SATV1C,,TAVUN L759 SATVA
RLH5022,B737,VTCC,ZPJH,2025-12-23T13:55:00Z,290,RW36,,MONL2C,,,MONLO R207 IKISU W22 CTR A581 PONUK
THA009,A320,VTUD,VTBS,2025-12-23T13:55:00Z,280,RW12,RW01,ANPU1B,EAST1D,R01,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT EASTE
THA343,A21N,VTBS,VAAH,2025-12-23T13:55:00Z,320,RW02R,,PAST1H,,,PASTO L301 TANEK
THA585,A320,VDTI,VTBS,2025-12-23T13:55:00Z,300,,RW01,,TUMG1D,R01,VAPVU P629 NUGPA
TLM218,B738,VTBD,VABB,2025-12-23T13:55:00Z,340,RW21L,,TARE3C,,,TARED P646 BETNO
AIQ3253,A320,VTUK,VTBD,2025-12-23T14:00:00Z,280,RW21,RW21R,EMRU1B,ENDU3A,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
AIQ3425,A20N,VTBD,VTCC,2025-12-23T14:00:00Z,320,RW21L,RW36,OLVU3C,MARN2A,R36,OLVUK Y26 MARNI
AIQ4504,A320,VTUK,VTBS,2025-12-23T14:00:00Z,260,RW21,RW01,EMRU1B,EAST1D,R01,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT EASTE
CES2803,B738,ZSNJ,VTBS,2025-12-23T14:00:00Z,340,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
ETD413,B789,VTSP,OMAA,2025-12-23T14:00:00Z,320,RW09,,UBNE1A,,,UBNEN L645 SAPAM
HSKVS,A320,VMMC,VTBD,2025-12-23T14:00:00Z,430,,RW21R,,ENDU3A,R21R,SAV A202 RAMEI Y20 UBLOD
IGO1056,A21N,VTBS,VOBL,2025-12-23T14:00:00Z,360,RW02R,,PAST1H,,,PASTO L301 TANEK
LOT6511,A320,EPWA,VTSP,2025-12-23T14:00:00Z,390,,RW09,,SATV1C,,TAVUN L759 SATVA
MAS796,B738,WMKK,VTBS,2025-12-23T14:00:00Z,380,,RW01,,LEBI1D,R01,RIGTO M769 LEBIM
TVJ2308,B38M,VTBS,VTSP,2025-12-23T14:00:00Z,340,RW02R,RW09,VANK1H,SAVS1C,,VANKO Y8 SAVSA
AIQ118,A320,VTBD,VOHS,2025-12-23T14:05:00Z,320,RW21L,,TARE3C,,,TARED P646 BETNO
AIQ158,A320,VTSS,VTCC,2025-12-23T14:05:00Z,360,RW26,RW36,DAND1C,MARN2A,R36,DANDO M769 BKK Y26 MARNI
AIQ3356,A320,VTBD,VTUD,2025-12-23T14:05:00Z,290,RW21L,RW30,ROBK3C,ANPU1C,R30,ROBKA A1 SELKA Y14 KRT Y23 KKN Y23/Y22
AIQ3563,A320,VTUV,VTBD,2025-12-23T14:05:00Z,280,RW18,RW21R,ANKI1A,ENDU3A,R21R,W38 RAMEI Y20 UBLOD DCT ENDUU
AIQ3569,A320,VTUV,VTBD,2025-12-23T14:05:00Z,300,RW18,RW21R,ANKI1A,ENDU3A,R21R,W38 RAMEI Y20 UBLOD DCT ENDUU
AIQ4115,A320,VTSP,VTBS,2025-12-23T14:05:00Z,370,RW09,RW01,EMRI1A,LEBI1D,R01,EMRIT Y99 NONEL Y98 LEBIM
CES9614,B738,VTBS,ZPPP,2025-12-23T14:05:00Z,350,RW02R,,UGUV1H,,,UGUVO Y27 IKISU W22 CTR A581 PONUK
CRK779,A320,VHHH,VTBS,2025-12-23T14:05:00Z,380,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
THA121,A320,VTCC,VTBS,2025-12-23T14:05:00Z,350,RW36,RW01,PANT2C,NORT1D,R01,PANTA Y7 BLAFF DCT NORTA
THA418,B788,WMKK,VTBS,2025-12-23T14:05:00Z,430,,RW01,,LEBI1D,R01,RIGTO M769 LEBIM
TLM371,B738,VMMC,VTBD,2025-12-23T14:05:00Z,340,,RW21R,,ENDU3A,R21R,SAV A202 RAMEI Y20 UBLOD
AIQ645,A320,VVNB,VTBD,2025-12-23T14:10:00Z,340,,RW21R,,NAKO3A,R21R,VTN R470 UDN W21 NOBER
CPA617,A333,VHHH,VTBS,2025-12-23T14:10:00Z,400,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
SIA719,B78X,VTBS,WSSS,2025-12-23T14:10:00Z,390,RW02R,,BUT1H,,,BUT Y11 PASVA
TVJ345,B38M,VTSG,VTBS,2025-12-23T14:10:00Z,370,RW14,RW01,OSPE1G,LEBI1D,R01,OSPEX Y99 NONEL Y98 LEBIM
AFR196,A359,LFPG,VTBS,2025-12-23T14:15:00Z,370,,RW01,,WILA1D,R01,BETNO P646 TARED
AIQ3015,A320,VTBD,VTSP,2025-12-23T14:15:00Z,360,RW21L,RW09,SABI3C,SAVS1C,,SABIS Y8 SAVSA
AIQ3112,A320,VTBD,VTSS,2025-12-23T14:15:00Z,370,RW21L,RW26,KASN3C,OBLE1A,R26,KASNI M757 OBLEX
AIQ3205,A21N,VTBD,VTCT,2025-12-23T14:15:00Z,340,RW21L,RW03,UGUV3C,,R03,UGUVO Y27 IKISU W22 BENVI
BKP180,A319,VTSM,VTBS,2025-12-23T14:15:00Z,300,RW35,RW01,OLBA1B,LEBI1D,R01,OLBAG Y17 DONSI M769 LEBIM
CQH8934,A20N,VTCC,ZGGG,2025-12-23T14:15:00Z,350,RW36,,MONL2C,,,MONLO R207 NAN R215 TOMIP
CXA843,B738,ZSAM,VTBS,2025-12-23T14:15:00Z,340,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
HGB295,B39M,VHHH,VTBS,2025-12-23T14:15:00Z,340,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
HVN608,A321,VTBS,VVTS,2025-12-23T14:15:00Z,330,RW02R,,GOME1S,,,GOMES N506 BOKAK
THA047,A21N,VTUK,VTBS,2025-12-23T14:15:00Z,240,RW21,RW01,EMRU1B,EAST1D,R01,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT EASTE
THA309,A320,VTBS,VNKT,2025-12-23T14:15:00Z,400,RW02R,,NUNL1S,,,NUNLI L507 LUDVI
TLM795,B738,VTSF,VTBD,2025-12-23T14:15:00Z,300,RW01,RW21R,TAWI1A,SABA3A,R21R,NKS Y94 DOXAS M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
TVJ762,B38M,VTSP,VABB,2025-12-23T14:15:00Z,340,RW09,,UBNE1A,,,UBNEN L645 SAPAM
AIQ137,A320,VTBD,VOBL,2025-12-23T14:20:00Z,360,RW21L,,PAST3C,,,PASTO L301 TANEK
AIQ153,A320,VTBD,VOMM,2025-12-23T14:20:00Z,360,RW21L,,PAST3C,,,PASTO L301 TANEK
AIQ3328,A320,VTSB,VTBD,2025-12-23T14:20:00Z,350,RW04,RW21R,NIXE1D,SABA3A,R21R,NIXET Y99 HOTEL DCT SABAI
AIQ3429,A21N,VTBD,VTCC,2025-12-23T14:20:00Z,320,RW21L,RW36,OLVU3C,MARN2A,R36,OLVUK Y26 MARNI
CSH841,B38M,ZSPD,VTBS,2025-12-23T14:20:00Z,340,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
FDX6091,B763,VTBS,ZGGG,2025-12-23T14:20:00Z,330,RW02R,,SELK1H,,,SELKA A1 SANOT Y15 GUROK A202 SAV
QTR1841,B77W,WMKP,VTSP,2025-12-23T14:20:00Z,260,,RW09,,URGA1C,,DUBAX R325 URGAD
TVJ309,A321,VTSP,VTBS,2025-12-23T14:20:00Z,370,RW09,RW01,EMRI1A,LEBI1D,R01,EMRIT Y99 NONEL Y98 LEBIM
AIQ3168,A320,VTCC,VTSP,2025-12-23T14:25:00Z,380,RW36,RW09,PANT2C,SAVS1C,,PANTA Y7 BKK Y8 SAVSA
CHH7930,B38M,VTSP,ZBAA,2025-12-23T14:25:00Z,370,RW09,,EMRI1A,,,EMRIT Y99 BKK R474 VTN
JST66,B788,VTBS,YBBN,2025-12-23T14:25:00Z,370,RW02R,,BUT1H,,,BUT M904 TIDAR
TVJ104,B38M,VTBS,VTCC,2025-12-23T14:25:00Z,340,RW02R,RW36,OLVU1H,MARN2A,R36,OLVUK Y26 MARNI
TWB050,A320,VTCC,RKSI,2025-12-23T14:25:00Z,310,RW36,,MONL2C,,,MONLO R207 NAN R215 TOMIP
AIQ3111,A320,VTSS,VTBD,2025-12-23T14:30:00Z,380,RW26,RW21R,DAND1C,SABA3A,R21R,DANDO M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
AIQ3183,A20N,VTSF,VTBD,2025-12-23T14:30:00Z,380,RW01,RW21R,TAWI1A,SABA3A,R21R,NKS Y94 DOXAS M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
